ds,yhat,yhat_lower,yhat_upper,Actual,Type
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,970224.51,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,2078417.47,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1203119.96,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,539683.42,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,517869.97,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,380870.09,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,696314.53,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,270516.84,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,325310.3,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,480512.44,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,968270.66,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,246124.61,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1832211.96,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1006888.16,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,818434.49,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,446905.02,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,565390.4,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1285358.01,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,521002.97,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1163878.49,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,764014.06,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1089530.94,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1505442.15,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1332759.13,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1551659.28,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,405860.37,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1324455.72,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1854967.66,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1293707.19,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,972292.31,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,843755.12,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1686010.02,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,1435379.25,Actual
2010-11-05,1025039.6601143423,305892.03673001594,1737459.1068890477,927266.34,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1266460.45,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1495536.46,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1490235.86,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,386635.03,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,971193.01,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,2092189.06,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,301827.36,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,453632.76,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,517546.69,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,281909.79,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1081322.12,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1281675.6,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,765648.93,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,911538.98,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,713250.08,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1141019.11,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1895901.59,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,619639.74,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,588592.61,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,507584.29,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,520846.68,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1312877.01,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1043698.64,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1494479.49,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,942475.24,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1828010.25,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,340147.2,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1939964.63,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,431266.64,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,855459.96,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,935481.32,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,524450.7,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,595421.23,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,2187765.28,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,735796.38,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,979730.78,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,870914.69,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1291398.71,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,272803.94,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,425804.8,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1916812.74,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1175326.23,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1387953.75,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1352780.76,Actual
2010-11-12,1085404.3594092624,439248.98889953375,1811148.7680541135,1999794.26,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,852452.93,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1277150.6,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,519823.3,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1150729.89,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,372545.32,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1949177.13,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1704785.74,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,589467.35,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,508174.55,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1518841.45,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,756288.89,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,723987.85,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,518124.16,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,458634.68,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1370659.54,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1968462.58,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,423707.69,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,901972.7,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1179315.72,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1172155.28,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,885608.04,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,955766.33,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,985896.44,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1314994.32,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,894493.7,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1292346.57,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,224639.76,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,2105058.91,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,411615.71,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,297384.81,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1925393.91,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,782252.57,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1359158.57,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,284322.52,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,348593.99,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1045722.37,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,524316.21,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1483784.18,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,718056.73,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,2097809.4,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,482528.36,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,846850.35,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,608200.81,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1377593.1,Actual
2010-11-19,1134993.49296732,435696.61169694626,1816700.8287522497,1956739.17,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1309476.68,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2267452.4,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2720371.4925,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1564502.26,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,565567.84,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2720371.4925,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,975268.91,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,240044.57,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1866681.57,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1653759.36,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1245628.61,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,408891.49,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2658725.29,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1634635.86,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1993367.83,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1005448.76,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2720371.4925,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2149355.2,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1261693.16,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1166142.85,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,633520.34,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1858856.06,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,360857.98,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1937033.5,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2720371.4925,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,488362.61,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1955624.11,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,768070.53,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1120018.92,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,835189.26,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,522296.71,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1182500.16,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,307646.5,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2627910.75,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,462732.36,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,518220.72,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,651837.77,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1601377.41,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1779276.51,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2720371.4925,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1781866.98,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1286833.62,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1757242.51,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,2072685.05,Actual
2010-11-26,1175954.9086282966,450199.62817536504,1897934.176287772,1115240.61,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,2102530.17,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,1431910.98,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,1069533.17,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,578164.82,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,982598.88,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,1615987.96,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,557543.62,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,344490.88,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,407112.22,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,2416051.17,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,1338716.37,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,1884343.67,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,512260.59,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,754134.95,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,500250.8,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,351925.36,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,1016143.64,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,952766.93,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,1200892.56,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,642678.53,Actual
2010-12-03,1236063.0017614819,523248.8143904245,1952298.4167120447,209986.25,Actual
